Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Eco Score,Predicted Eco Score
RIVIAN R1T All-Terrain Performance Dual Max (20in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0SEP,pickup,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1T All-Terrain Quad Large (20in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0194,pickup,10,65,60,63,10,Elite,63.0,63.0
RIVIAN R1T All-Terrain Quad Large (20in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0194,pickup,10,65,60,63,10,Elite,63.0,63.0
RIVIAN R1T Dual Large (21in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,pickup,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1T Dual Large (21in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,pickup,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1T Dual Large (22in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,pickup,10,80,71,76,10,Elite,76.0,76.0
RIVIAN R1T Dual Large (22in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,pickup,10,80,71,76,10,Elite,76.0,76.0
RIVIAN R1T Dual Max (21in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0SEP,pickup,10,91,77,84,10,Elite,84.0,84.0
RIVIAN R1T Dual Max (21in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0SEP,pickup,10,91,77,84,10,Elite,84.0,84.0
RIVIAN R1T Dual Max (22in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0SEP,pickup,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1T Dual Max (22in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0SEP,pickup,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1T Dual Standard (21in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,pickup,10,78,71,75,10,Elite,75.0,75.0
RIVIAN R1T Dual Standard (21in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,pickup,10,78,71,75,10,Elite,75.0,75.0
RIVIAN R1T Dual Standard (22in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,pickup,10,74,66,70,10,Elite,70.0,70.0
RIVIAN R1T Dual Standard (22in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,pickup,10,74,66,70,10,Elite,70.0,70.0
RIVIAN R1T Performance Dual Large (21in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,pickup,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1T Performance Dual Large (21in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,pickup,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1T Performance Dual Large (22in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0192,pickup,10,80,71,76,10,Elite,76.0,76.0
RIVIAN R1T Performance Dual Large (22in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0192,pickup,10,80,71,76,10,Elite,76.0,76.0
RIVIAN R1T Performance Dual Max (21in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0SEP,pickup,10,91,77,84,10,Elite,84.0,84.0
RIVIAN R1T Performance Dual Max (21in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0SEP,pickup,10,91,77,84,10,Elite,84.0,84.0
RIVIAN R1T Performance Dual Max (22in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0SEP,pickup,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1T Performance Dual Max (22in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0SEP,pickup,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1T Quad Large (20in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0194,pickup,10,69,60,64,10,Elite,64.0,64.0
RIVIAN R1T Quad Large (20in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0194,pickup,10,69,60,64,10,Elite,64.0,64.0
RIVIAN R1T Quad Large (21in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0194,pickup,10,76,69,73,10,Elite,73.0,73.0
RIVIAN R1T Quad Large (21in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0194,pickup,10,76,69,73,10,Elite,73.0,73.0
RIVIAN R1T Quad Large (22in),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRIVT00.0194,pickup,10,73,63,68,10,Elite,68.0,68.0
RIVIAN R1T Quad Large (22in),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRIVT00.0194,pickup,10,73,63,68,10,Elite,68.0,68.0
ROLLS-ROYCE Black Badge Spectre (22'' Wheels),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRRGV00.0R2B,small car,10,74,84,78,10,Elite,78.0,78.0
ROLLS-ROYCE Black Badge Spectre (22'' Wheels),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRRGV00.0R2B,small car,10,74,84,78,10,Elite,78.0,78.0
ROLLS-ROYCE Black Badge Spectre (23'' Wheels),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRRGV00.0R2B,small car,10,71,77,73,10,Elite,73.0,73.0
ROLLS-ROYCE Black Badge Spectre (23'' Wheels),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRRGV00.0R2B,small car,10,71,77,73,10,Elite,73.0,73.0
ROLLS-ROYCE Spectre (22'' Wheels),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRRGV00.0R2B,small car,10,77,86,81,10,Elite,81.0,81.0
ROLLS-ROYCE Spectre (22'' Wheels),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRRGV00.0R2B,small car,10,77,86,81,10,Elite,81.0,81.0
ROLLS-ROYCE Spectre (23'' Wheels),,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RRRGV00.0R2B,small car,10,71,79,74,10,Elite,74.0,74.0
ROLLS-ROYCE Spectre (23'' Wheels),,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RRRGV00.0R2B,small car,10,71,79,74,10,Elite,74.0,74.0
SUBARU Solterra,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTYXT00.0D1U,small SUV,10,114,94,104,10,Elite,104.0,104.0
SUBARU Solterra,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RTYXT00.0D1U,small SUV,10,114,94,104,10,Elite,104.0,104.0
SUBARU Solterra Limited/Touring,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTYXT00.0D1U,small SUV,10,111,93,102,10,Elite,102.0,102.0
SUBARU Solterra Limited/Touring,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RTYXT00.0D1U,small SUV,10,111,93,102,10,Elite,102.0,102.0
TESLA Model 3,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTSLV00.0L13,midsize car,10,140,125,132,10,Elite,132.0,132.0
TESLA Model 3,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RTSLV00.0L13,midsize car,10,140,125,132,10,Elite,132.0,132.0
TESLA Model 3 Long Range,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTSLV00.0L23,midsize car,10,137,124,130,10,Elite,130.0,129.92
TESLA Model 3 Long Range,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RTSLV00.0L23,midsize car,10,137,124,130,10,Elite,130.0,129.92
"TESLA Model S Plaid (19"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTSLV00.0L3S,large car,10,111,103,107,10,Elite,107.0,107.0
"TESLA Model S Plaid (19"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RTSLV00.0L3S,large car,10,111,103,107,10,Elite,107.0,107.0
"TESLA Model S Plaid (21"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTSLV00.0L3S,large car,10,100,91,96,10,Elite,96.0,96.0
"TESLA Model S Plaid (21"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RTSLV00.0L3S,large car,10,100,91,96,10,Elite,96.0,96.0
TESLA Model X,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTSLV00.0L2X,standard SUV,10,104,96,100,10,Elite,100.0,100.0
TESLA Model X,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RTSLV00.0L2X,standard SUV,10,104,96,100,10,Elite,100.0,100.0
"TESLA Model X Plaid (20"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTSLV00.0L3X,standard SUV,10,102,92,98,10,Elite,98.0,98.0
"TESLA Model X Plaid (20"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RTSLV00.0L3X,standard SUV,10,102,92,98,10,Elite,98.0,98.0
"TESLA Model X Plaid (22"" Wheels)",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTSLV00.0L3X,standard SUV,10,94,86,90,10,Elite,90.0,90.0
"TESLA Model X Plaid (22"" Wheels)",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RTSLV00.0L3X,standard SUV,10,94,86,90,10,Elite,90.0,90.0
TESLA Model Y Long Range,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTSLV00.0L2Y,small SUV,10,122,112,117,10,Elite,117.0,117.0
TESLA Model Y Long Range,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RTSLV00.0L2Y,small SUV,10,122,112,117,10,Elite,117.0,117.0
TOYOTA Camry Hybrid LE,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXV02.5P33,midsize car,7,51,53,52,8,Yes,59.42857142857143,59.69142857142862
TOYOTA Camry Hybrid LE,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXV02.5P33,midsize car,7,51,53,52,8,Yes,59.42857142857143,59.69142857142862
TOYOTA Camry Hybrid SE/XLE/XSE,2.5,4.0,SCV-6,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXV02.5P33,midsize car,7,44,47,46,8,Yes,52.57142857142857,52.617142857142795
TOYOTA Camry Hybrid SE/XLE/XSE,2.5,4.0,SCV-6,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXV02.5P33,midsize car,7,44,47,46,8,Yes,52.57142857142857,52.617142857142795
TOYOTA Corolla Hybrid,1.8,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXV01.8P33,small car,7,50,43,47,8,Yes,53.714285714285715,53.71428571428565
TOYOTA Corolla Hybrid,1.8,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXV01.8P33,small car,7,53,46,50,8,Yes,57.142857142857146,57.14285714285713
TOYOTA Corolla Hybrid,1.8,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXV01.8P33,small car,7,50,43,47,8,Yes,53.714285714285715,53.71428571428565
TOYOTA Corolla Hybrid,1.8,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXV01.8P33,small car,7,53,46,50,8,Yes,57.142857142857146,57.14285714285713
TOYOTA Corolla Hybrid,1.8,4.0,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXV01.8P33,small car,7,47,41,44,8,Yes,50.285714285714285,50.28571428571432
TOYOTA Corolla Hybrid,1.8,4.0,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXV01.8P33,small car,7,51,44,48,8,Yes,54.857142857142854,54.85714285714286
TOYOTA Corolla Hybrid,1.8,4.0,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXV01.8P33,small car,7,47,41,44,8,Yes,50.285714285714285,50.28571428571432
TOYOTA Corolla Hybrid,1.8,4.0,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXV01.8P33,small car,7,51,44,48,8,Yes,54.857142857142854,54.85714285714286
TOYOTA Mirai Limited,,,CVT,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,RTYXV00.0D17,small car,10,67,64,65,10,Elite,65.0,65.0
TOYOTA Mirai Limited,,,CVT,2WD,Hydrogen,CA,ZEV,California ZEV,RTYXV00.0D17,small car,10,67,64,65,10,Elite,65.0,65.0
TOYOTA Mirai XLE,,,CVT,2WD,Hydrogen,FA,T3B0,Federal Tier 3 Bin 0,RTYXV00.0D17,small car,10,76,71,74,10,Elite,74.0,74.0
TOYOTA Mirai XLE,,,CVT,2WD,Hydrogen,CA,ZEV,California ZEV,RTYXV00.0D17,small car,10,76,71,74,10,Elite,74.0,74.0
TOYOTA Prius,2.0,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXJ02.0P33,midsize car,7,57,56,57,8,Yes,65.14285714285714,65.28428571428569
TOYOTA Prius,2.0,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXJ02.0P33,midsize car,7,57,56,57,8,Yes,65.14285714285714,65.28428571428569
TOYOTA Prius,2.0,4.0,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXJ02.0P33,midsize car,7,53,54,54,8,Yes,61.714285714285715,61.95428571428562
TOYOTA Prius,2.0,4.0,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXJ02.0P33,midsize car,7,53,54,54,8,Yes,61.714285714285715,61.95428571428562
TOYOTA Prius Prime,2.0,4.0,CVT,2WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RTYXV02.0P35,midsize car,7,50/125,47/103,48,10,Yes,68.57142857142857,68.54285714285706
TOYOTA Prius Prime,2.0,4.0,CVT,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RTYXV02.0P35,midsize car,7,50/125,47/103,48,10,Yes,68.57142857142857,68.54285714285706
TOYOTA Prius Prime SE,2.0,4.0,CVT,2WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RTYXV02.0P35,midsize car,7,53/140,51/115,52,10,Yes,74.28571428571429,74.28571428571443
TOYOTA Prius Prime SE,2.0,4.0,CVT,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RTYXV02.0P35,midsize car,7,53/140,51/115,52,10,Yes,74.28571428571429,74.28571428571443
TOYOTA Prius XLE/LTD,2.0,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXJ02.0P33,midsize car,7,52,52,52,8,Yes,59.42857142857143,59.69142857142862
TOYOTA Prius XLE/LTD,2.0,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXJ02.0P33,midsize car,7,52,52,52,8,Yes,59.42857142857143,59.69142857142862
TOYOTA Prius XLE/LTD,2.0,4.0,CVT,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,RTYXJ02.0P33,midsize car,7,49,50,49,8,Yes,56.0,55.98857142857143
TOYOTA Prius XLE/LTD,2.0,4.0,CVT,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,RTYXJ02.0P33,midsize car,7,49,50,49,8,Yes,56.0,55.98857142857143
TOYOTA RAV4 PRIME,2.5,4.0,SCV-6,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RTYXT02.5P33,small SUV,7,40/105,36/84,38,10,Yes,54.285714285714285,54.28571428571435
TOYOTA RAV4 PRIME,2.5,4.0,SCV-6,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RTYXT02.5P33,small SUV,7,40/105,36/84,38,10,Yes,54.285714285714285,54.28571428571435
TOYOTA bZ4X,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTYXT00.0D16,small SUV,10,131,107,119,10,Elite,119.0,118.96
TOYOTA bZ4X,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RTYXT00.0D16,small SUV,10,131,107,119,10,Elite,119.0,118.96
TOYOTA bZ4X,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTYXT00.0D1U,small SUV,10,114,94,104,10,Elite,104.0,104.0
TOYOTA bZ4X,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RTYXT00.0D1U,small SUV,10,114,94,104,10,Elite,104.0,104.0
TOYOTA bZ4X Limited,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTYXT00.0D16,small SUV,10,121,102,112,10,Elite,112.0,112.0
TOYOTA bZ4X Limited,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RTYXT00.0D16,small SUV,10,121,102,112,10,Elite,112.0,112.0
TOYOTA bZ4X Limited,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RTYXT00.0D1U,small SUV,10,112,92,102,10,Elite,102.0,102.0
TOYOTA bZ4X Limited,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RTYXT00.0D1U,small SUV,10,112,92,102,10,Elite,102.0,102.0
VINFAST VF 9 Eco,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVTPT00.0C89,special purpose,10,79,71,75,10,Elite,75.0,75.0
VINFAST VF 9 Eco,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RVTPT00.0C89,special purpose,10,79,71,75,10,Elite,75.0,75.0
VINFAST VF 9 Plus,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVTPT00.0C89,special purpose,10,71,66,69,10,Elite,69.0,68.93
VINFAST VF 9 Plus,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RVTPT00.0C89,special purpose,10,71,66,69,10,Elite,69.0,68.93
VOLKSWAGEN ID.4,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVGAV00.0VZR,small SUV,10,115,98,107,10,Elite,107.0,107.0
VOLKSWAGEN ID.4,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RVGAV00.0VZR,small SUV,10,115,98,107,10,Elite,107.0,107.0
VOLKSWAGEN ID.4 AWD Pro,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVGAT00.0VZA,small SUV,10,108,96,102,10,Elite,102.0,102.0
VOLKSWAGEN ID.4 AWD Pro,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RVGAT00.0VZA,small SUV,10,108,96,102,10,Elite,102.0,102.0
VOLKSWAGEN ID.4 AWD Pro S,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVGAT00.0VZA,small SUV,10,108,96,102,10,Elite,102.0,102.0
VOLKSWAGEN ID.4 AWD Pro S,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RVGAT00.0VZA,small SUV,10,108,96,102,10,Elite,102.0,102.0
VOLKSWAGEN ID.4 Pro,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVGAV00.0VZR,small SUV,10,122,104,113,10,Elite,113.0,113.0
VOLKSWAGEN ID.4 Pro,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RVGAV00.0VZR,small SUV,10,122,104,113,10,Elite,113.0,113.0
VOLKSWAGEN ID.4 Pro S,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVGAV00.0VZR,small SUV,10,122,104,113,10,Elite,113.0,113.0
VOLKSWAGEN ID.4 Pro S,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RVGAV00.0VZR,small SUV,10,122,104,113,10,Elite,113.0,113.0
VOLKSWAGEN ID.4 S,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVGAV00.0VZR,small SUV,10,115,98,107,10,Elite,107.0,107.0
VOLKSWAGEN ID.4 S,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RVGAV00.0VZR,small SUV,10,115,98,107,10,Elite,107.0,107.0
VOLVO C40 Recharge,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,small SUV,10,118,96,107,10,Elite,107.0,107.0
VOLVO C40 Recharge,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,small SUV,10,118,96,107,10,Elite,107.0,107.0
VOLVO C40 Recharge twin,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,small SUV,10,106,91,99,10,Elite,99.0,99.0
VOLVO C40 Recharge twin,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,small SUV,10,106,91,99,10,Elite,99.0,99.0
VOLVO S60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RVVXJ02.0P30,small car,7,30/74,33/73,31,9,Yes,39.857142857142854,39.91857142857135
VOLVO S60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RVVXJ02.0P30,small car,7,30/74,33/73,31,9,Yes,39.857142857142854,39.91857142857135
VOLVO S90 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RVVXJ02.0P30,midsize car,7,28/66,31/67,29,9,Yes,37.285714285714285,37.25999999999996
VOLVO S90 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RVVXJ02.0P30,midsize car,7,28/66,31/67,29,9,Yes,37.285714285714285,37.25999999999996
VOLVO V60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RVVXJ02.0P30,station wagon,7,30/74,33/73,31,9,Yes,39.857142857142854,39.91857142857135
VOLVO V60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RVVXJ02.0P30,station wagon,7,30/74,33/73,31,9,Yes,39.857142857142854,39.91857142857135
VOLVO XC40 Recharge,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,small SUV,10,118,95,106,10,Elite,106.0,106.0
VOLVO XC40 Recharge,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,small SUV,10,118,95,106,10,Elite,106.0,106.0
VOLVO XC40 Recharge Twin,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,RVVXV00.0Z0A,small SUV,10,106,90,98,10,Elite,98.0,98.0
VOLVO XC40 Recharge Twin,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,RVVXV00.0Z0A,small SUV,10,106,90,98,10,Elite,98.0,98.0
VOLVO XC60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RVVXJ02.0P30,small SUV,7,28/66,28/60,28,9,Yes,36.0,35.98714285714286
VOLVO XC60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RVVXJ02.0P30,small SUV,7,28/66,28/60,28,9,Yes,36.0,35.98714285714286
VOLVO XC90 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,RVVXJ02.0P30,standard SUV,7,26/59,27/57,27,9,Yes,34.714285714285715,34.71428571428575
VOLVO XC90 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,RVVXJ02.0P30,standard SUV,7,26/59,27/57,27,9,Yes,34.714285714285715,34.71428571428575
