Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Eco Score,Predicted Eco Score
VOLVO S90 T8 AWD Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,NVVXJ02.0P3L,midsize car,7,28/66,31/67,29,10,Yes,41.42857142857143,41.400000000000034
VOLVO S90 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NVVXJ02.0P3S,midsize car,7,28/62,31/64,30,9,Yes,38.57142857142857,38.50714285714281
VOLVO S90 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,NVVXJ02.0P3S,midsize car,7,28/62,31/64,30,9,Yes,38.57142857142857,38.50714285714281
VOLVO V60 T8 AWD Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NVVXJ02.0P3L,station wagon,7,30/74,33/73,31,10,Yes,44.285714285714285,44.28571428571428
VOLVO V60 T8 AWD Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,NVVXJ02.0P3L,station wagon,7,30/74,33/73,31,10,Yes,44.285714285714285,44.28571428571428
VOLVO V60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NVVXJ02.0P3S,station wagon,7,28/70,33/68,30,10,Yes,42.857142857142854,42.85714285714278
VOLVO V60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,NVVXJ02.0P3S,station wagon,7,28/70,33/68,30,10,Yes,42.857142857142854,42.85714285714278
VOLVO XC40 Recharge twin,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,NVVXV00.0Z0A,small SUV,10,92,79,85,10,Elite,85.0,85.0
VOLVO XC40 Recharge twin,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,NVVXV00.0Z0A,small SUV,10,92,79,85,10,Elite,85.0,85.0
VOLVO XC60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NVVXJ02.0P3S,small SUV,7,24/59,27/55,25,8,Yes,28.571428571428573,28.571428571428566
VOLVO XC60 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,NVVXJ02.0P3S,small SUV,7,24/59,27/55,25,8,Yes,28.571428571428573,28.571428571428566
VOLVO XC60 T8 Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NVVXJ02.0P3L,small SUV,7,28/66,28/60,28,10,Yes,40.0,39.98571428571429
VOLVO XC60 T8 Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,NVVXJ02.0P3L,small SUV,7,28/66,28/60,28,10,Yes,40.0,39.98571428571429
VOLVO XC90 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NVVXJ02.0P3S,standard SUV,7,26/58,28/53,27,9,Yes,34.714285714285715,34.71428571428575
VOLVO XC90 T8 Recharge,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,NVVXJ02.0P3S,standard SUV,7,26/58,28/53,27,9,Yes,34.714285714285715,34.71428571428575
VOLVO XC90 T8 Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,NVVXJ02.0P3L,standard SUV,7,25/64,27/68,26,10,Yes,37.142857142857146,37.14285714285722
VOLVO XC90 T8 Recharge ext. Range,2.0,4.0,SemiAuto-8,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,NVVXJ02.0P3L,standard SUV,7,25/64,27/68,26,10,Yes,37.142857142857146,37.14285714285722
