Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Eco Score,Predicted Eco Score
MERCEDES-BENZ EQB 350 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0ED5,small SUV,10,98,95,97,10,Elite,97.0,97.0
MERCEDES-BENZ EQB 350 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0ED5,small SUV,10,98,95,97,10,Elite,97.0,97.0
MERCEDES-BENZ EQE 350 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0E12,standard SUV,10,82,79,81,10,Elite,81.0,81.0
MERCEDES-BENZ EQE 350 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0E12,standard SUV,10,82,79,81,10,Elite,81.0,81.0
MERCEDES-BENZ EQE 350 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0ED8,midsize car,10,86,86,86,10,Elite,86.0,86.0
MERCEDES-BENZ EQE 350 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0ED8,midsize car,10,86,86,86,10,Elite,86.0,86.0
MERCEDES-BENZ EQE 350+,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0E10,standard SUV,10,94,87,91,10,Elite,91.0,91.0
MERCEDES-BENZ EQE 350+,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0E10,standard SUV,10,94,87,91,10,Elite,91.0,91.0
MERCEDES-BENZ EQE 350+,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0ED7,midsize car,10,98,94,96,10,Elite,96.0,96.0
MERCEDES-BENZ EQE 350+,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0ED7,midsize car,10,98,94,96,10,Elite,96.0,96.0
MERCEDES-BENZ EQE 500 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0E11,standard SUV,10,91,86,89,10,Elite,89.0,89.0
MERCEDES-BENZ EQE 500 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0E11,standard SUV,10,91,86,89,10,Elite,89.0,89.0
MERCEDES-BENZ EQE 500 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0ED8,midsize car,10,83,82,83,10,Elite,83.0,83.0
MERCEDES-BENZ EQE 500 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0ED8,midsize car,10,83,82,83,10,Elite,83.0,83.0
MERCEDES-BENZ EQS 450 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXT00.0ED2,standard SUV,10,79,77,78,10,Elite,78.0,78.0
MERCEDES-BENZ EQS 450 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXT00.0ED2,standard SUV,10,79,77,78,10,Elite,78.0,78.0
MERCEDES-BENZ EQS 450 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0ED6,large car,10,101,105,103,10,Elite,103.0,103.0
MERCEDES-BENZ EQS 450 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0ED6,large car,10,101,105,103,10,Elite,103.0,103.0
MERCEDES-BENZ EQS 450+,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXT00.0ED1,standard SUV,10,87,83,85,10,Elite,85.0,85.0
MERCEDES-BENZ EQS 450+,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PMBXT00.0ED1,standard SUV,10,87,83,85,10,Elite,85.0,85.0
MERCEDES-BENZ EQS 450+,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0ED1,large car,10,97,97,97,10,Elite,97.0,97.0
MERCEDES-BENZ EQS 450+,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0ED1,large car,10,97,97,97,10,Elite,97.0,97.0
MERCEDES-BENZ EQS 580 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXT00.0ED2,standard SUV,10,79,74,77,10,Elite,77.0,77.0
MERCEDES-BENZ EQS 580 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXT00.0ED2,standard SUV,10,79,74,77,10,Elite,77.0,77.0
MERCEDES-BENZ EQS 580 4Matic,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PMBXV00.0ED2,large car,10,90,92,91,10,Elite,91.0,91.0
MERCEDES-BENZ EQS 580 4Matic,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PMBXV00.0ED2,large car,10,90,92,91,10,Elite,91.0,91.0
MERCEDES-BENZ S 580 e 4Matic,3.0,6.0,Auto-9,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PMBXV03.0HY1,large car,7,20/55,29/68,23,10,Yes,32.857142857142854,32.60999999999995
MERCEDES-BENZ S 580 e 4Matic,3.0,6.0,Auto-9,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PMBXV03.0HY1,large car,7,20/55,29/68,23,10,Yes,32.857142857142854,32.60999999999995
MINI Cooper SE Hardtop,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PBMXV00.0F5B,small car,10,119,100,110,10,Elite,110.0,110.0
MINI Cooper SE Hardtop,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PBMXV00.0F5B,small car,10,119,100,110,10,Elite,110.0,110.0
MITSUBISHI Outlander PHEV,2.4,4.0,Auto-1,4WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PMTXT02.4H3M,standard SUV,7,25/67,27/61,26,10,Yes,37.142857142857146,37.14285714285722
MITSUBISHI Outlander PHEV,2.4,4.0,Auto-1,4WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PMTXT02.4H3M,standard SUV,7,25/67,27/61,26,10,Yes,37.142857142857146,37.14285714285722
NISSAN ARIYA ENG+/EVO+ e-4ORCE 87kWh,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000D4A,station wagon,10,97,86,92,10,Elite,92.0,92.0
NISSAN ARIYA ENG+/EVO+ e-4ORCE 87kWh,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PNSXV0000D4A,station wagon,10,97,86,92,10,Elite,92.0,92.0
NISSAN ARIYA ENGAGE 63kWh,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000C3A,station wagon,10,109,94,101,10,Elite,101.0,101.0
NISSAN ARIYA ENGAGE 63kWh,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PNSXV0000C3A,station wagon,10,109,94,101,10,Elite,101.0,101.0
NISSAN ARIYA ENGAGE e-4ORCE 63kWh,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000D3A,station wagon,10,101,89,95,10,Elite,95.0,95.0
NISSAN ARIYA ENGAGE e-4ORCE 63kWh,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PNSXV0000D3A,station wagon,10,101,89,95,10,Elite,95.0,95.0
NISSAN ARIYA EVO+/EMP+/PRM 87kWh,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000C4A,station wagon,10,105,91,98,10,Elite,98.0,98.0
NISSAN ARIYA EVO+/EMP+/PRM 87kWh,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PNSXV0000C4A,station wagon,10,105,91,98,10,Elite,98.0,98.0
NISSAN ARIYA PLAT+ e-4ORCE 87kWh 19,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000D4A,station wagon,10,93,87,90,10,Elite,90.0,90.0
NISSAN ARIYA PLAT+ e-4ORCE 87kWh 19,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PNSXV0000D4A,station wagon,10,93,87,90,10,Elite,90.0,90.0
NISSAN ARIYA PLAT+ e-4ORCE 87kWh 20,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000D4A,station wagon,10,89,84,87,10,Elite,87.0,87.0
NISSAN ARIYA PLAT+ e-4ORCE 87kWh 20,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PNSXV0000D4A,station wagon,10,89,84,87,10,Elite,87.0,87.0
NISSAN ARIYA VENTURE+ 87kWh,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000C4A,station wagon,10,111,95,103,10,Elite,103.0,103.0
NISSAN ARIYA VENTURE+ 87kWh,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PNSXV0000C4A,station wagon,10,111,95,103,10,Elite,103.0,103.0
NISSAN Leaf,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000TL2,midsize car,10,123,99,111,10,Elite,111.0,111.0
NISSAN Leaf,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PNSXV0000TL2,midsize car,10,123,99,111,10,Elite,111.0,111.0
NISSAN Leaf SV,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PNSXV0000TS4,midsize car,10,121,98,109,10,Elite,109.0,109.0
NISSAN Leaf SV,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PNSXV0000TS4,midsize car,10,121,98,109,10,Elite,109.0,109.0
NISSAN Versa,1.6,4.0,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PNSXV01.6RNA,small car,7,32,40,35,7,Yes,35.0,35.0
NISSAN Versa,1.6,4.0,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PNSXV01.6RNA,small car,7,32,40,35,7,Yes,35.0,35.0
POLESTAR 2 Dual Motor,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVVXV00.0Z0A,midsize car,10,105,96,100,10,Elite,100.0,100.0
POLESTAR 2 Dual Motor,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVVXV00.0Z0A,midsize car,10,105,96,100,10,Elite,100.0,100.0
POLESTAR 2 Dual Motor Perf Pack,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVVXV00.0Z0A,midsize car,10,105,96,100,10,Elite,100.0,100.0
POLESTAR 2 Dual Motor Perf Pack,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVVXV00.0Z0A,midsize car,10,105,96,100,10,Elite,100.0,100.0
POLESTAR 2 Single Motor,,,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVVXV00.0Z0B,midsize car,10,113,100,107,10,Elite,107.0,107.0
POLESTAR 2 Single Motor,,,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PVVXV00.0Z0B,midsize car,10,113,100,107,10,Elite,107.0,107.0
POLESTAR BST edition,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PVVXV00.0Z0A,midsize car,10,98,91,96,10,Elite,96.0,96.0
POLESTAR BST edition,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PVVXV00.0Z0A,midsize car,10,98,91,96,10,Elite,96.0,96.0
PORSCHE Taycan 4 Cross Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,midsize car,10,80,80,80,10,Elite,80.0,80.0
PORSCHE Taycan 4 Cross Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,midsize car,10,80,80,80,10,Elite,80.0,80.0
PORSCHE Taycan 4S Cross Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,midsize car,10,78,78,78,10,Elite,78.0,78.0
PORSCHE Taycan 4S Cross Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,midsize car,10,78,78,78,10,Elite,78.0,78.0
PORSCHE Taycan 4S Perf Battery Plus,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,small car,10,79,81,80,10,Elite,80.0,80.0
PORSCHE Taycan 4S Perf Battery Plus,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,small car,10,79,81,80,10,Elite,80.0,80.0
PORSCHE Taycan 4S Performance Battery,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,small car,10,82,82,82,10,Elite,82.0,82.0
PORSCHE Taycan 4S Performance Battery,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,small car,10,82,82,82,10,Elite,82.0,82.0
PORSCHE Taycan GTS,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,small car,10,83,82,83,10,Elite,83.0,83.0
PORSCHE Taycan GTS,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,small car,10,83,82,83,10,Elite,83.0,83.0
PORSCHE Taycan GTS Sport Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,small car,10,80,80,80,10,Elite,80.0,80.0
PORSCHE Taycan GTS Sport Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,small car,10,80,80,80,10,Elite,80.0,80.0
PORSCHE Taycan Perf Battery Plus,,,Auto-2,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVB,small car,10,78,88,82,10,Elite,82.0,82.0
PORSCHE Taycan Perf Battery Plus,,,Auto-2,2WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVB,small car,10,78,88,82,10,Elite,82.0,82.0
PORSCHE Taycan Performance Battery,,,Auto-2,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVB,small car,10,79,88,83,10,Elite,83.0,83.0
PORSCHE Taycan Performance Battery,,,Auto-2,2WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVB,small car,10,79,88,83,10,Elite,83.0,83.0
PORSCHE Taycan Turbo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,small car,10,81,80,81,10,Elite,81.0,81.0
PORSCHE Taycan Turbo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,small car,10,81,80,81,10,Elite,81.0,81.0
PORSCHE Taycan Turbo Cross Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,midsize car,10,80,78,79,10,Elite,79.0,79.0
PORSCHE Taycan Turbo Cross Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,midsize car,10,80,78,79,10,Elite,79.0,79.0
PORSCHE Taycan Turbo S,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,small car,10,76,74,75,10,Elite,75.0,75.0
PORSCHE Taycan Turbo S,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,small car,10,76,74,75,10,Elite,75.0,75.0
PORSCHE Taycan Turbo S Cross Turismo,,,Auto-2,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PPRXV00.0EVT,midsize car,10,76,74,75,10,Elite,75.0,75.0
PORSCHE Taycan Turbo S Cross Turismo,,,Auto-2,4WD,Electricity,CA,ZEV,California ZEV,PPRXV00.0EVT,midsize car,10,76,74,75,10,Elite,75.0,75.0
"RIMAC Nevera, C_Two",,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PBGRV0.00CJP,small car,10,53,54,53,10,Elite,53.0,53.0
"RIMAC Nevera, C_Two",,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PBGRV0.00CJP,small car,10,53,54,53,10,Elite,53.0,53.0
RIVIAN R1S 20in,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0194,standard SUV,10,69,60,64,10,Elite,64.0,64.0
RIVIAN R1S 20in,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0194,standard SUV,10,69,60,64,10,Elite,64.0,64.0
RIVIAN R1S 20in All-Terrain,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0194,standard SUV,10,65,60,63,10,Elite,63.0,63.0
RIVIAN R1S 20in All-Terrain,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0194,standard SUV,10,65,60,63,10,Elite,63.0,63.0
RIVIAN R1S 20in All-Terrain Dual Large,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0192,standard SUV,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1S 20in All-Terrain Dual Large,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0192,standard SUV,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1S 20in All-Terrain Dual Max,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0SEP,standard SUV,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1S 20in All-Terrain Dual Max,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0SEP,standard SUV,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1S 20in All-Terrain Performance Dual Large,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0192,standard SUV,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1S 20in All-Terrain Performance Dual Large,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0192,standard SUV,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1S 20in All-Terrain Performance Dual Max,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0SEP,standard SUV,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1S 20in All-Terrain Performance Dual Max,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0SEP,standard SUV,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1S 21in,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0194,standard SUV,10,75,66,71,10,Elite,71.0,71.0
RIVIAN R1S 21in,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0194,standard SUV,10,75,66,71,10,Elite,71.0,71.0
RIVIAN R1S 21in Dual Large,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0192,standard SUV,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1S 21in Dual Large,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0192,standard SUV,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1S 21in Dual Max,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0SEP,standard SUV,10,89,76,82,10,Elite,82.0,82.0
RIVIAN R1S 21in Dual Max,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0SEP,standard SUV,10,89,76,82,10,Elite,82.0,82.0
RIVIAN R1S 21in Performance Dual Large,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0192,standard SUV,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1S 21in Performance Dual Large,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0192,standard SUV,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1S 21in Performance Dual Max,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0SEP,standard SUV,10,89,76,82,10,Elite,82.0,82.0
RIVIAN R1S 21in Performance Dual Max,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0SEP,standard SUV,10,89,76,82,10,Elite,82.0,82.0
RIVIAN R1S 22in,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0194,standard SUV,10,73,63,68,10,Elite,68.0,68.0
RIVIAN R1S 22in,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0194,standard SUV,10,73,63,68,10,Elite,68.0,68.0
RIVIAN R1S 22in Dual Large,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0192,standard SUV,10,80,71,75,10,Elite,75.0,75.0
RIVIAN R1S 22in Dual Large,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0192,standard SUV,10,80,71,75,10,Elite,75.0,75.0
RIVIAN R1S 22in Dual Max,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0SEP,standard SUV,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1S 22in Dual Max,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0SEP,standard SUV,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1S 22in Performance Dual Large,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0192,standard SUV,10,80,71,75,10,Elite,75.0,75.0
RIVIAN R1S 22in Performance Dual Large,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0192,standard SUV,10,80,71,75,10,Elite,75.0,75.0
RIVIAN R1S 22in Performance Dual Max,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0SEP,standard SUV,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1S 22in Performance Dual Max,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0SEP,standard SUV,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1T 20in,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0194,pickup,10,69,60,64,10,Elite,64.0,64.0
RIVIAN R1T 20in,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0194,pickup,10,69,60,64,10,Elite,64.0,64.0
RIVIAN R1T 20in All-Terrain,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0194,pickup,10,65,60,63,10,Elite,63.0,63.0
RIVIAN R1T 20in All-Terrain,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0194,pickup,10,65,60,63,10,Elite,63.0,63.0
RIVIAN R1T 20in All-Terrain Dual Large,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0192,pickup,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1T 20in All-Terrain Dual Large,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0192,pickup,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1T 20in All-Terrain Dual Max,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0SEP,pickup,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1T 20in All-Terrain Dual Max,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0SEP,pickup,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1T 20in All-Terrain Performance Dual Large,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0192,pickup,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1T 20in All-Terrain Performance Dual Large,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0192,pickup,10,72,64,68,10,Elite,68.0,68.0
RIVIAN R1T 20in All-Terrain Performance Dual Max,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0SEP,pickup,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1T 20in All-Terrain Performance Dual Max,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0SEP,pickup,10,78,67,73,10,Elite,73.0,73.0
RIVIAN R1T 21in,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0194,pickup,10,76,69,73,10,Elite,73.0,73.0
RIVIAN R1T 21in,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0194,pickup,10,76,69,73,10,Elite,73.0,73.0
RIVIAN R1T 21in Dual Large,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0192,pickup,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1T 21in Dual Large,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0192,pickup,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1T 21in Dual Max,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0SEP,pickup,10,91,77,84,10,Elite,84.0,84.0
RIVIAN R1T 21in Dual Max,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0SEP,pickup,10,91,77,84,10,Elite,84.0,84.0
RIVIAN R1T 21in Performance Dual Large,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0192,pickup,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1T 21in Performance Dual Large,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0192,pickup,10,82,74,78,10,Elite,78.0,78.0
RIVIAN R1T 21in Performance Dual Max,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0SEP,pickup,10,91,77,84,10,Elite,84.0,84.0
RIVIAN R1T 21in Performance Dual Max,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0SEP,pickup,10,91,77,84,10,Elite,84.0,84.0
RIVIAN R1T 22in,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0194,pickup,10,73,63,68,10,Elite,68.0,68.0
RIVIAN R1T 22in,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0194,pickup,10,73,63,68,10,Elite,68.0,68.0
RIVIAN R1T 22in Dual Large,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0192,pickup,10,80,71,76,10,Elite,76.0,76.0
RIVIAN R1T 22in Dual Large,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0192,pickup,10,80,71,76,10,Elite,76.0,76.0
RIVIAN R1T 22in Dual Max,,,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PRIVT00.0SEP,pickup,10,84,72,78,10,Elite,78.0,78.0
RIVIAN R1T 22in Dual Max,,,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PRIVT00.0SEP,pickup,10,84,72,78,10,Elite,78.0,78.0
